class	bodyid	group	side	type	systematic_type	synonyms	comment	soma_division	neuropil	hemilineage	serial	predicted_nt	predicted_nt_prob	FANC_supervoxel_id	FANC_match	confidence_fanc_match_1_5
AN	12994	12994	L	AN08B023	AN08B023			T1	fl	08B	12336	acetylcholine	0.9478951513	73467443628413133	648518346518885855	5
AN	13422	12994	R	AN08B023	AN08B023			T1	fl	08B	12336	acetylcholine	0.9659813904	73326706140034832	648518346502313030	5
AN	12710	12710	R	AN08B024	AN08B024			T3	xl	08B	12710	acetylcholine	0.8595231943	73256337462938128	648518346481958333	5
AN	13429	13429	R	AN08B024	AN08B024			T1	xl	08B	12710	acetylcholine	0.7890837969	73326706206856038	648518346484711683	5
AN	14045	13429	L	AN08B024	AN08B024			T1	xl	08B	12710	acetylcholine	0.6982079633	73467443695456349	648518346520632374	5
AN	163783	12710	L	AN08B024	AN08B024			T3	xl	08B	12710	acetylcholine	0.8929799435	73467443762254773	648518346486699652	5
AN	12331	12331	R	AN08B024	AN08B024			T2	mv	08B	12710	acetylcholine	0.8138700948	73326706207044821	648518346482428308	5
AN	13267	12331	L	AN08B024	AN08B024			T2	mv	08B	12710	acetylcholine	0.8072100206	73467443762474491	648518346494720277	5
AN	12659	12659	R	AN08B025	AN08B025			A1	xl	08B		acetylcholine	0.8121045449	73256337529990774	648518346490188983	5
AN	13774	12659	L	AN08B025	AN08B025			A1	xl	08B		acetylcholine	0.8723457909	73467443762602224	648518346494319099	5
AN	13021	13021	L	AN08B026	AN08B026			T2	ml	08B	12429	acetylcholine	0.9580115215	73467443628198875	648518346504593011	5
AN	13030	13021	R	AN08B026	AN08B026			T2	ml	08B	12429	acetylcholine	0.9880807546	73326706139958795	648518346489600601	5
AN	13002	12429	L	AN08B026	AN08B026			T3	hl	08B	12429	acetylcholine	0.9471178933	73467443628140410	648518346492434559	5
AN	12429	12429	R	AN08B026	AN08B026			T3	hl	08B	12429	acetylcholine	0.9806307244	73326706139901513	648518346493318130	5
AN	13363	13363	L	AN08B026	AN08B026			T1	fl	08B	12429	acetylcholine	0.9335250371	73467443628276197	648518346483053286	4
AN	14191	13363	R	AN08B026	AN08B026			T1	fl	08B	12429	acetylcholine	0.9182396919	73326706139909998	648518346496047116	5
AN	12888	12856	L	AN08B027	AN08B027			T1	xl	08B		acetylcholine	0.9769266309	73397074951049765	648518346477026248	5
AN	12856	12856	R	AN08B027	AN08B027			T1	xl	08B		acetylcholine	0.9470238457	73256337395892176	648518346475455032	5
AN	11462	11462	R	AN08B028	AN08B028			T3	xl	08B	11462	acetylcholine	0.8945383591	73326706207073050	648518346500232664	5
AN	13521	11462	L	AN08B028	AN08B028			T3	xl	08B	11462	acetylcholine	0.944345249	73397074951222327	648518346487597715	5
AN	16712	13881	R	AN08B028	AN08B028			T2	xl	08B	11462	acetylcholine	0.5581191535	73326706206922656	648518346466136112	5
AN	13881	13881	L	AN08B028	AN08B028			T2	xl	08B	11462	acetylcholine	0.7827935219	73467443695483207	648518346496809730	5
AN	166934	13009	L	AN08B031	AN08B031	vMS13	dimorphic morphology	T1	fl	08B		acetylcholine	0.9298302531	73467443628544295	648518346482316180	2
AN	13213	13009	L	AN08B031	AN08B031	vMS13	dimorphic morphology	T1	fl	08B		acetylcholine	0.9210590536	73467443628506707	648518346491526086	2
AN	14197	13009	L	AN08B031	AN08B031	vMS13	dimorphic morphology	T1	fl	08B		acetylcholine	0.9262284421	73467443695351806	648518346503645089	2
AN	14544	13009	R	AN08B031	AN08B031	vMS13	dimorphic morphology	T1	fl	08B		acetylcholine	0.9388585148	73256337395868605	648518346479751141	2
AN	13009	13009	R	AN08B031	AN08B031	vMS13	dimorphic morphology	T1	fl	08B		acetylcholine	0.9156289488	73326706140056899	648518346486190984	2
AN	13917	13009	R	AN08B031	AN08B031	vMS13	dimorphic morphology	T1	fl	08B		acetylcholine	0.9182070921	73326706140061493	648518346495272886	2
AN	13432	13432	R	AN08B032	AN08B032			T1	xn	08B		acetylcholine	0.9845768947	73326706140101182	648518346504124396	5
AN	13941	13432	L	AN08B032	AN08B032			T1	xn	08B		acetylcholine	0.9635016294	73397074951155685	648518346501070947	5
AN	12123	12123	L	AN08B034	AN08B034			T1	xn	08B	13640	acetylcholine	0.8860978038	73397074951274946	648518346492124043	5
AN	13386	12123	R	AN08B034	AN08B034			T1	xn	08B	13640	acetylcholine	0.9373888435	73326706206786126	648518346515329786	5
AN	15384	14049	L	AN08B034	AN08B034			T3	xn	08B	13640	acetylcholine	0.8821847041	73467443829537709	648518346488065303	5
AN	14049	14049	R	AN08B034	AN08B034			T3	xn	08B	13640	acetylcholine	0.9198109502	73256337530107552	648518346496944612	5
AN	13640	13640	R	AN08B034	AN08B034			A1	xn	08B	13640	acetylcholine	0.9186542276	73326706207018322	648518346511759728	5
AN	13739	13640	L	AN08B034	AN08B034			A1	xn	08B	13640	acetylcholine	0.9417983907	73467443829492405	648518346521657337	5
AN	13787	13787	L	AN08B035	AN08B035		male specific	T1	xn	08B	13505	acetylcholine	0.816681564			0
AN	14289	13787	R	AN08B035	AN08B035		male specific	T1	xn	08B	13505	acetylcholine	0.7785147793			0
AN	13693	13693	L	AN08B041	AN08B041			T1	xn	08B		acetylcholine	0.9397583042	73467443628486583	648518346477128208	5
AN	15580	13693	R	AN08B041	AN08B041			T1	xn	08B		acetylcholine	0.959486908	73326706140341688	648518346485837438	5
AN	15896	14646	L	AN08B043	AN08B043	vMS13	dimorphic morphology	T1	xn	08B		acetylcholine	0.9508502956	73467443695346662	648518346501000604	2
AN	14646	14646	R	AN08B043	AN08B043	vMS13	dimorphic morphology	T1	xn	08B		acetylcholine	0.9463821903	73256337395926021	648518346491586366	1
AN	15833	15833	L	AN08B047	AN08B047		male specific	T1	xn	08B		acetylcholine	0.6177480789			0
AN	18014	17555	L	AN08B047	AN08B047		male specific	T1	xn	08B		acetylcholine	0.7189578544			0
AN	18133	13413	L	AN08B047	AN08B047		male specific	T1	xn	08B		acetylcholine	0.7075336263			0
AN	17555	17555	R	AN08B047	AN08B047		male specific	T1	xn	08B		acetylcholine	0.7155464992			0
AN	13413	13413	R	AN08B047	AN08B047		male specific	T1	xn	08B		acetylcholine	0.6106480814			0
AN	17536	15833	R	AN08B047	AN08B047		male specific	T1	xn	08B		acetylcholine	0.5449756837			0
AN	15032	15032	L	AN08B048	AN08B048			T1	xn	08B		acetylcholine	0.9730973856	73467443695391123	648518346500218374	5
AN	15366	15032	R	AN08B048	AN08B048			T1	xn	08B		acetylcholine	0.9691615364	73326706140056872	648518346494404487	5
AN	14444	13601	R	AN08B049	AN08B049			T1	xn	08B		acetylcholine	0.9320683033	73326706140059120	648518346490291153	5
AN	13601	13601	L	AN08B049	AN08B049			T1	xn	08B		acetylcholine	0.9449455195	73467443628428067	648518346489826655	5
AN	16114	16114	R	AN08B049	AN08B049			T1	xn	08B		acetylcholine	0.7658718045	73326706139996382	648518346478870356	5
AN	19909	16114	L	AN08B049	AN08B049			T1	xn	08B		acetylcholine	0.7022263051	73467443628446763	648518346490112977	5
AN	15108	15108	R	AN08B050	AN08B050			T1	xn	08B		acetylcholine	0.9604567305	73326706140044600	648518346481612481	1
AN	15592	15108	L	AN08B050	AN08B050			T1	xn	08B		acetylcholine	0.9715224912	73467443628428010	648518346496925492	1
AN	15298	15298	R	AN08B053	AN08B053			T1	xn	08B		acetylcholine	0.9643896612	73326706140075936	648518346496523093	5
AN	16164	15298	L	AN08B053	AN08B053			T1	xn	08B		acetylcholine	0.9762544394	73467443628486502	648518346514353118	5
AN	16678	14455	L	AN08B057	AN08B057			T1	fl	08B		acetylcholine	0.9566160055	73467443628240353	648518346480753409	5
AN	14455	14455	R	AN08B057	AN08B057			T1	fl	08B		acetylcholine	0.9481144187	73326706139827293	648518346495444150	5
AN	14606	14606	L	AN08B059	AN08B059	vMS13	male specific	T1	xn	08B		acetylcholine	0.953434716			0
AN	16925	16020	L	AN08B059	AN08B059	vMS13	male specific	T1	xn	08B		acetylcholine	0.9393642411			0
AN	15088	14606	R	AN08B059	AN08B059	vMS13	male specific	T1	xn	08B		acetylcholine	0.9436447913			0
AN	16020	16020	R	AN08B059	AN08B059	vMS13	male specific	T1	xn	08B		acetylcholine	0.9376855532			0
AN	19743	16020	R	AN08B059	AN08B059	vMS13	male specific	T1	xn	08B		acetylcholine	0.8821602396			0
AN	18001	17812	L	AN08B061	AN08B061		male specific	T1	xn	08B		acetylcholine	0.8814131259			0
AN	17812	17812	R	AN08B061	AN08B061		male specific	T1	xn	08B		acetylcholine	0.8404266979			0
AN	17324	16365	L	AN08B061	AN08B061		male specific	T1	xn	08B		acetylcholine	0.9025891095			0
AN	18527	16751	L	AN08B061	AN08B061		male specific	T1	xn	08B		acetylcholine	0.9320214032			0
AN	16365	16365	R	AN08B061	AN08B061		male specific	T1	xn	08B		acetylcholine	0.8991347627			0
AN	16751	16751	R	AN08B061	AN08B061		male specific	T1	xn	08B		acetylcholine	0.923364996			0
AN	16784	15295	L	AN08B066	AN08B066			T1	xn	08B		acetylcholine	0.9117303882	73467443628452202	648518346467431175	5
AN	15295	15295	R	AN08B066	AN08B066			T1	xn	08B		acetylcholine	0.9529460984	73256337395821773	648518346496323901	5
AN	17412	15719	L	AN08B069	AN08B069	vMS13	dimorphic morphology	T1	xn	08B		acetylcholine	0.5711133612	73467443695329980	648518346495547723	3
AN	15719	15719	R	AN08B069	AN08B069	vMS13	dimorphic morphology	T1	xn	08B		acetylcholine	0.9176155811	73256337395881473	648518346500689769	3
AN	20024	17086	L	AN08B069	AN08B069		dimorphic morphology	T1	xn	08B		acetylcholine	0.4976523471	73467443695133300	648518346483377996	3
AN	17086	17086	R	AN08B069	AN08B069		dimorphic morphology	T1	xn	08B		acetylcholine	0.9579639234	73326706140049505	648518346491414184	3
AN	20645	17093	R	AN08B071	AN08B071		difference in number	T3	xn	08B		acetylcholine	0.8426975047			0
AN	17093	17093	L	AN08B071	AN08B071			T3	xn	08B		acetylcholine	0.8584892057	73537812305503411	648518346467429383	4
AN	17476	15779	R	AN08B071	AN08B071			T3	xn	08B		acetylcholine	0.8418477797	73326706139694331	648518346494215179	1
AN	17150	17150	R	AN08B071	AN08B071			T3	xn	08B		acetylcholine	0.8703357479	73256337328703653	648518346465205621	4
AN	15779	15779	L	AN08B071	AN08B071			T3	xn	08B		acetylcholine	0.8389676942	73537812305515247	648518346493230512	4
AN	18691	17150	L	AN08B071	AN08B071		difference in number	T3	xn	08B		acetylcholine	0.7962411747			0
AN	18546	17548	L	AN08B074	AN08B074		male specific	T1	xn	08B		acetylcholine	0.9407892532			0
AN	17548	17548	L	AN08B074	AN08B074		male specific	T1	xn	08B		acetylcholine	0.9562711171			0
AN	17756	17469	L	AN08B074	AN08B074		male specific	T1	xn	08B		acetylcholine	0.9267003353			0
AN	17469	17469	R	AN08B074	AN08B074		male specific	T1	xn	08B		acetylcholine	0.9121590413			0
AN	18209	17548	R	AN08B074	AN08B074		male specific	T1	xn	08B		acetylcholine	0.9387864627			0
AN	18578	17548	R	AN08B074	AN08B074		male specific	T1	xn	08B		acetylcholine	0.9427987874			0
AN	15660	13312	R	AN08B079	AN08B079			T3	xn	08B		acetylcholine	0.8694661198	73256337328703660	648518346481260645	4
AN	14532	13312	R	AN08B079	AN08B079			T3	xn	08B		acetylcholine	0.7802239236	73256337328718175	648518346480451542	4
AN	19240	13312	R	AN08B079	AN08B079			T3	xn	08B		acetylcholine	0.8472795814	73256337328725900	648518346517677092	4
AN	18700	13312	R	AN08B079	AN08B079			T3	xn	08B		acetylcholine	0.8553524574	73256337328652040	648518346496524373	1
AN	13312	13312	L	AN08B079	AN08B079			T3	xn	08B		acetylcholine	0.8410910561	73537812305541832	648518346489559001	5
AN	18013	13312	L	AN08B079	AN08B079			T3	xn	08B		acetylcholine	0.8420451961	73537812372210813	648518346494277511	5
AN	19449	13312	L	AN08B079	AN08B079			T3	xn	08B		acetylcholine	0.8156115813	73537812305620598	648518346520370486	5
AN	21900	13312	L	AN08B079	AN08B079		difference in number	T3	xn	08B		acetylcholine	0.7670205762			0
AN	19004	19004	R	AN08B079	AN08B079			T3	xn	08B		acetylcholine	0.8432252453	73256337328753723	648518346478196949	4
AN	20185	19004	L	AN08B079	AN08B079			T3	xn	08B		acetylcholine	0.8580511405	73537812305557038	648518346480324262	4
AN	18846	18320	R	AN08B081	AN08B081			T1	xn	08B		acetylcholine	0.9365199541	73326706140103788	648518346507485817	4
AN	20303	18320	R	AN08B081	AN08B081			T1	xn	08B		acetylcholine	0.9214211136	73256337395868624	648518346489343833	5
AN	18320	18320	L	AN08B081	AN08B081			T1	xn	08B		acetylcholine	0.9398905973	73467443695290306	648518346483372990	4
AN	18389	18320	L	AN08B081	AN08B081		difference in number	T1	xn	08B		acetylcholine	0.9315272144			0
AN	19604	19604	L	AN08B084	AN08B084		male specific	T1	xn	08B		acetylcholine	0.8685420063			0
AN	24399	19826	L	AN08B084	AN08B084		male specific	T1	xn	08B		acetylcholine	0.8668669467			0
AN	100186	19604	R	AN08B084	AN08B084		male specific	T1	xn	08B		acetylcholine	0.9105760248			0
AN	19826	19826	R	AN08B084	AN08B084		male specific	T1	xn	08B		acetylcholine	0.8765211479			0
AN	19861	19514	L	AN08B086	AN08B086		difference in number	T1	xn	08B		acetylcholine	0.7234366866			0
AN	19514	19514	R	AN08B086	AN08B086			T1	xn	08B		acetylcholine	0.8517388754	73256337395878666	648518346486092457	5
AN	20509	20509	R	AN08B089	AN08B089			T1	xn	08B		acetylcholine	0.9626269475	73256337395907983	648518346486091945	5
AN	162788	20509	L	AN08B089	AN08B089			T1	xn	08B		acetylcholine	0.9449432716	73467443695335908	648518346500286680	5
AN	20674	20674	L	AN08B094	AN08B094			T1	xn	08B		acetylcholine	0.949125931	73467443628565044	648518346498015079	5
AN	20834	20674	R	AN08B094	AN08B094			T1	xn	08B		acetylcholine	0.9527615233	73326706140003735	648518346494741269	5
AN	14118	14118	R	AN08B095	AN08B095			T1	xn	08B		acetylcholine	0.9560342336	73326706140085898	648518346496468343	5
AN	15112	14118	L	AN08B095	AN08B095			T1	xn	08B		acetylcholine	0.9395261233	73467443695371556	648518346481089504	5
AN	20778	20778	L	AN08B096	AN08B096			T1	xn	08B		acetylcholine	0.9375714167	73467443695280742	648518346504125134	5
AN	21535	20778	R	AN08B096	AN08B096			T1	xn	08B		acetylcholine	0.9330549297	73326706140081002	648518346488658825	5
AN	21149	19676	R	AN08B097	AN08B097			T1	xn	08B		acetylcholine	0.8650828282	73326706140109396	648518346480959709	5
AN	26673	19676	R	AN08B097	AN08B097			T1	xn	08B		acetylcholine	0.8273429893	73326706140098578	648518346506773538	5
AN	21814	19676	R	AN08B097	AN08B097			T1	xn	08B		acetylcholine	0.9293400113	73326706140034882	648518346509311610	5
AN	21597	19676	L	AN08B097	AN08B097			T1	xn	08B		acetylcholine	0.9465621356	73467443695371614	648518346511172661	5
AN	19676	19676	L	AN08B097	AN08B097			T1	xn	08B		acetylcholine	0.8985049857	73467443628478010	648518346518672607	5
AN	21041	16900	R	AN08B098	AN08B098			T1	lt	08B		acetylcholine	0.4860266495	73326706206945497	648518346501032280	4
AN	23949	16900	R	AN08B098	AN08B098			T1	lt	08B		acetylcholine	0.5390360252	73326706140137142	648518346486726833	4
AN	152261	16900	R	AN08B098	AN08B098		difference in number	T1	lt	08B		acetylcholine	0.5811513858			0
AN	21589	16900	R	AN08B098	AN08B098			T1	lt	08B		acetylcholine	0.6209917541	73326706206927961	648518346517066277	4
AN	16900	16900	L	AN08B098	AN08B098			T1	lt	08B		acetylcholine	0.5616072844	73397074951077061	648518346459870980	4
AN	22275	16900	L	AN08B098	AN08B098			T1	lt	08B		acetylcholine	0.5347845546	73397074951201879	648518346475739828	4
AN	20444	16900	L	AN08B098	AN08B098			T1	lt	08B		acetylcholine	0.6602341262	73397074951087436	648518346511476277	1
AN	24038	16900	L	AN08B098	AN08B098			T1	lt	08B		acetylcholine	0.5269670115	73397074951148439	648518346493243312	1
AN	168447	168447	L	AN08B099	AN08B099		difference in number	T1	xn	08B		acetylcholine	0.8599368			0
AN	15346	15346	R	AN08B099	AN08B099			T1	xn	08B		acetylcholine	0.9208921386	73326706140101211	648518346495549858	5
AN	16832	15346	L	AN08B099	AN08B099			T1	xn	08B		acetylcholine	0.8702566642	73467443628486466	648518346459401220	5
AN	24771	24771	R	AN08B099	AN08B099			T1	xn	08B		acetylcholine	0.8649386647	73326706140010917	648518346472465673	5
AN	20271	20271	R	AN08B099	AN08B099			T1	xn	08B		acetylcholine	0.8950397823	73326706140085921	648518346507644281	5
AN	23256	23256	R	AN08B099	AN08B099			T1	xn	08B		acetylcholine	0.9311776449	73326706140071106	648518346494458167	5
AN	24284	21780	R	AN08B099	AN08B099			T1	xn	08B		acetylcholine	0.9513951257	73326706140096173	648518346526400727	5
AN	23929	23918	R	AN08B099	AN08B099			T1	xn	08B		acetylcholine	0.9411565407	73326706140158532	648518346488951389	5
AN	158478	21780	R	AN08B099	AN08B099			T1	xn	08B		acetylcholine	0.9593410957	73326706140078372	648518346484650061	5
AN	23918	23918	L	AN08B099	AN08B099			T1	xn	08B		acetylcholine	0.9481931497	73467443695369089	648518346478211821	4
AN	21780	21780	L	AN08B099	AN08B099			T1	xn	08B		acetylcholine	0.9567130719	73467443695323657	648518346490288081	4
AN	24627	23256	L	AN08B099	AN08B099			T1	xn	08B		acetylcholine	0.8426008928	73467443695343827	648518346489672665	4
AN	21748	20271	L	AN08B099	AN08B099			T1	xn	08B		acetylcholine	0.8744596531	73467443628486539	648518346488645257	5
AN	24838	24771	L	AN08B099	AN08B099			T1	xn	08B		acetylcholine	0.8994325665	73467443628444119	648518346487238291	5
AN	25503	24246	R	AN08B099	AN08B099			T1	xn	08B		acetylcholine	0.7890001551	73326706140252118	648518346478311540	4
AN	24246	24246	L	AN08B099	AN08B099			T1	xn	08B		acetylcholine	0.7644876867	73397074951180996	648518346487633322	4
AN	23067	17082	R	AN08B099	AN08B099			T1	xn	08B		acetylcholine	0.9254335429	73326706140028019	648518346489597785	5
AN	17082	17082	L	AN08B099	AN08B099			T1	xn	08B		acetylcholine	0.9701935265	73467443695138148	648518346521676281	1
AN	17986	17986	R	AN08B099	AN08B099			T1	xn	08B		acetylcholine	0.9163801726	73326706140047021	648518346486362210	4
AN	23415	17986	L	AN08B099	AN08B099			T1	xn	08B		acetylcholine	0.9068475276	73467443695371521	648518346489937495	5
AN	23463	18449	L	AN08B099	AN08B099			T1	xn	08B		acetylcholine	0.9457648419	73467443695419891	648518346480968157	5
AN	18449	18449	R	AN08B099	AN08B099			T1	xn	08B		acetylcholine	0.8025164177	73256337395850407	648518346483007909	5
AN	21297	16536	L	AN08B100	AN08B100			T3	hl	08B	16536	acetylcholine	0.9591873912	73467443628140437	648518346493819403	4
AN	21335	16536	L	AN08B100	AN08B100			T3	hl	08B	16536	acetylcholine	0.9625388317	73467443561545383	648518346488957021	1
AN	16536	16536	R	AN08B100	AN08B100			T3	hl	08B	16536	acetylcholine	0.9768787577	73326706139866763	648518346489921111	4
AN	24006	24006	L	AN08B100	AN08B100			T2	xl	08B	16536	acetylcholine	0.9655783133	73467443561453420	648518346517259076	5
AN	25686	25042	L	AN08B100	AN08B100			T2	xn	08B		acetylcholine	0.9552133907	73467443628034892	648518346489045482	4
AN	24648	24006	R	AN08B100	AN08B100			T2	xl	08B	16536	acetylcholine	0.947739525	73326706139885251	648518346465013365	4
AN	25042	25042	R	AN08B100	AN08B100			T2	xn	08B		acetylcholine	0.9441139979	73326706139855676	648518346495635531	4
AN	23786	23786	R	AN08B101	AN08B101		difference in number	T1	xn	08B		acetylcholine	0.8769287736			0
AN	22974	22974	R	AN08B101	AN08B101			T1	xn	08B		acetylcholine	0.906534545	73326706140103727	648518346501090409	4
AN	27811	22974	L	AN08B101	AN08B101			T1	xn	08B		acetylcholine	0.8827426019	73467443695407472	648518346500027971	5
AN	24567	23786	L	AN08B101	AN08B101			T1	xn	08B		acetylcholine	0.9113658064	73467443695371583	648518346465206901	1
AN	26402	23930	R	AN08B101	AN08B101			T1	xn	08B		acetylcholine	0.9315032788	73326706140109422	648518346497797878	4
AN	23930	23930	L	AN08B101	AN08B101			T1	xn	08B		acetylcholine	0.8770958797	73467443695391132	648518346503226491	5
AN	22775	22265	R	AN08B102	AN08B102			T1	xn	08B		acetylcholine	0.9637662496	73326706140137164	648518346501017187	4
AN	22265	22265	L	AN08B102	AN08B102			T1	xn	08B		acetylcholine	0.7527453086	73467443695193414	648518346501352470	4
AN	23418	22601	R	AN08B103	AN08B103			T1	xn	08B		acetylcholine	0.9421771978	73326706140073416	648518346502096969	4
AN	22601	22601	L	AN08B103	AN08B103			T1	xn	08B		acetylcholine	0.9388279065	73467443628481920	648518346477421788	5
AN	21154	21154	L	AN08B106	AN08B106			T1	xn	08B		acetylcholine	0.9558814719	73467443628491848	648518346496944692	1
